ShipID,DockID,ArrivalDate,DepartureDate
9278,103,2024-06-17,2024-10-05
8500,72,2022-01-27,2023-09-23
2285,125,2024-09-17,2024-10-06
4076,40,2021-11-19,2024-01-26
3651,136,2022-07-22,2024-06-21
6574,94,2020-07-12,2023-04-19
3577,62,2023-11-03,2024-05-22
9263,101,2020-06-07,2020-09-27
176,197,2021-09-14,2022-08-26
6184,13,2024-03-01,2024-10-23
6491,35,2020-01-11,2021-02-09
1362,178,2020-11-27,2022-07-25
2345,102,2024-01-14,2024-03-21
3732,131,2023-07-03,2023-09-15
5405,43,2024-01-13,2024-09-18
5892,73,2022-03-30,2024-09-02
1144,48,2024-09-01,2024-10-15
6929,78,2020-10-01,2024-09-03
8141,133,2020-08-15,2024-12-12
6039,176,2023-08-21,2024-08-17
1934,14,2021-02-20,2022-07-12
7137,10,2020-11-23,2024-01-09
614,93,2021-06-05,2022-12-17
4484,120,2024-06-10,2024-08-31
6159,165,2021-07-13,2023-07-31
114,199,2022-02-16,2024-04-20
7017,93,2024-06-13,2024-07-25
7963,44,2023-04-24,2024-02-29
1510,123,2020-05-29,2023-08-20
2468,79,2022-04-20,2024-10-17
2897,58,2020-09-29,2024-05-18
6201,8,2024-05-16,2024-07-07
6165,98,2020-04-25,2024-03-21
3388,15,2022-01-06,2022-07-29
4667,177,2022-10-04,2024-05-15
8003,7,2020-08-07,2024-06-07
4603,58,2021-12-15,2022-02-09
2638,103,2021-10-05,2024-02-22
2605,86,2024-05-03,2024-10-12
8183,126,2021-07-08,2024-12-14
8119,141,2021-03-03,2024-01-16
8113,149,2024-09-14,2024-12-15
8479,31,2022-07-04,2024-10-08
8729,8,2020-10-31,2022-08-23
5239,68,2022-08-21,2023-04-20
396,13,2021-07-06,2023-12-16
3115,108,2024-01-21,2024-04-05
5331,129,2023-10-16,2024-06-25
7543,67,2022-12-31,2023-08-24
3258,6,2021-07-03,2024-09-30
9988,104,2023-04-18,2024-10-19
8385,16,2021-10-18,2024-08-19
7904,182,2024-03-19,2024-06-30
9469,101,2024-04-20,2024-11-27
4604,27,2024-05-05,2024-08-08
7342,93,2023-08-26,2024-05-18
8539,99,2024-02-13,2024-11-13
1127,48,2024-04-13,2024-07-05
8722,99,2022-09-26,2023-06-25
9289,185,2024-04-05,2024-10-26
3381,98,2023-05-18,2023-12-31
2763,62,2021-11-29,2022-06-26
6366,68,2021-11-06,2021-12-02
3609,96,2023-08-22,2024-07-11
3001,114,2022-06-12,2023-10-05
500,170,2020-03-10,2022-04-22
1892,160,2021-12-29,2024-05-11
2624,51,2023-05-14,2024-08-01
2434,80,2020-09-17,2022-11-21
3175,172,2020-11-28,2024-04-23
3064,69,2022-03-29,2023-08-15
7345,50,2022-05-22,2022-07-11
9380,33,2024-10-25,2024-12-13
7851,194,2022-10-22,2024-11-30
2798,39,2024-04-24,2024-11-13
856,26,2023-01-14,2023-07-08
2795,190,2021-04-07,2024-05-18
2671,94,2021-03-31,2023-07-02
7781,13,2021-03-08,2021-07-10
6432,13,2021-08-12,2022-10-22
8201,81,2023-08-16,2024-08-14
8588,195,2021-11-07,2024-07-29
4107,37,2021-12-23,2024-04-19
9590,151,2021-02-28,2022-04-08
1260,102,2020-11-22,2024-11-10
7086,130,2021-12-15,2024-12-30
3933,25,2021-09-21,2024-04-28
9363,175,2022-06-09,2024-12-14
2612,176,2020-01-12,2021-04-18
4084,185,2022-07-01,2024-07-21
8829,199,2021-03-28,2023-08-12
6669,80,2022-06-24,2023-05-06
8521,66,2024-10-03,2024-11-17
9219,153,2023-03-28,2023-05-17
737,169,2021-06-15,2024-03-02
6721,185,2021-06-16,2022-12-13
9150,148,2022-09-30,2024-04-24
7014,80,2022-10-12,2023-02-18
1946,190,2020-02-11,2020-06-28
5101,114,2020-09-02,2022-03-24
2572,103,2023-04-18,2024-10-27
9655,184,2021-05-08,2022-11-28
2970,20,2024-06-27,2024-07-19
9439,53,2020-09-02,2022-03-16
4825,119,2024-01-13,2024-02-24
3744,162,2021-03-11,2021-10-12
1728,17,2021-08-21,2022-01-10
5477,86,2024-06-20,2024-08-26
862,92,2024-09-11,2024-10-22
4005,73,2023-06-01,2023-11-03
866,183,2024-03-04,2024-08-15
6097,173,2022-11-12,2023-12-01
1635,53,2022-10-22,2024-07-10
2389,47,2022-06-10,2024-04-09
9731,27,2022-05-02,2023-11-24
2857,92,2024-12-08,2024-12-21
811,162,2020-02-16,2021-09-21
5175,2,2021-06-12,2021-12-06
3201,58,2022-06-16,2023-04-03
1595,79,2024-12-24,2024-12-30
8494,113,2022-02-08,2023-10-16
3127,38,2023-03-25,2024-05-07
2262,85,2020-06-10,2022-07-21
6605,19,2020-12-03,2023-11-27
594,137,2021-03-24,2021-11-03
5459,15,2020-11-27,2021-01-08
2481,66,2024-12-08,2024-12-24
5851,182,2022-02-22,2023-10-20
2833,166,2021-12-31,2022-01-21
9793,100,2021-01-23,2023-08-05
8667,176,2023-05-26,2023-10-30
4760,148,2020-11-15,2024-08-07
1771,51,2024-09-12,2024-11-04
7517,176,2022-06-21,2024-01-09
2224,77,2023-03-19,2024-08-14
7848,30,2020-06-20,2024-02-11
2889,76,2021-10-11,2022-02-21
3805,47,2024-03-14,2024-11-26
2530,162,2021-02-09,2024-11-23
1962,29,2020-02-09,2020-05-02
9048,109,2024-02-15,2024-10-24
2792,5,2020-09-12,2024-08-07
8901,107,2023-01-03,2024-06-21
4891,125,2024-05-19,2024-07-21
240,123,2023-07-01,2024-06-12
1813,118,2020-05-14,2021-03-01
4260,97,2022-03-01,2023-06-02
1439,103,2023-12-15,2024-08-27
5179,164,2023-09-18,2024-09-22
6103,12,2022-05-08,2023-09-25
9226,19,2020-12-05,2023-08-25
1624,15,2020-06-25,2020-11-16
7713,105,2021-11-21,2024-08-12
5150,128,2020-06-22,2023-06-14
8432,50,2020-08-03,2023-08-13
950,65,2021-10-25,2024-10-29
9422,189,2021-08-20,2022-12-10
6316,41,2024-02-16,2024-04-27
5978,186,2022-10-02,2024-02-01
7800,36,2023-03-26,2023-10-27
483,1,2023-08-12,2023-08-23
6619,159,2021-08-17,2021-11-20
9062,137,2023-10-05,2024-03-24
9687,181,2024-08-08,2024-08-30
9779,74,2023-03-18,2024-05-04
6116,108,2020-03-20,2021-07-16
7671,41,2022-06-05,2022-09-12
7904,52,2024-01-29,2024-11-29
6107,172,2024-04-01,2024-05-30
8810,110,2024-03-29,2024-07-11
5423,147,2020-03-02,2023-07-24
9457,28,2024-06-03,2024-07-31
44,78,2020-02-23,2022-05-14
7317,51,2022-06-16,2023-05-18
7093,83,2024-09-10,2024-12-24
6875,132,2022-11-05,2023-11-06
3989,146,2021-04-28,2021-05-19
3918,81,2020-07-03,2023-05-23
117,9,2024-11-01,2024-12-05
5443,24,2021-03-25,2021-05-21
7442,33,2023-01-01,2023-07-04
8274,182,2022-07-18,2023-05-23
3995,76,2022-11-12,2024-06-21
5511,142,2021-11-05,2023-05-23
5013,121,2020-06-20,2022-05-20
7760,95,2020-06-05,2023-02-03
1267,150,2023-12-05,2024-02-01
6534,172,2020-12-25,2024-11-05
4139,44,2024-06-18,2024-11-16
786,98,2021-11-14,2023-02-12
479,92,2022-04-13,2023-04-08
5053,109,2020-01-20,2022-08-10
9246,93,2022-02-16,2023-05-21
7327,178,2022-05-06,2024-08-10
5347,90,2023-09-15,2024-10-02
4628,185,2020-07-19,2022-09-17
8139,49,2021-05-26,2022-09-04
3342,6,2024-11-13,2024-12-19
3203,37,2022-08-04,2024-02-20
9866,132,2023-10-21,2023-11-09
9919,15,2024-03-01,2024-10-30
3865,103,2024-05-14,2024-12-01
39,71,2023-11-01,2024-12-22
7409,28,2023-11-19,2024-05-12
1937,160,2020-10-24,2022-09-04
4047,135,2022-11-21,2024-02-04
7890,118,2022-02-03,2022-06-03
935,151,2023-03-08,2024-03-27
6047,45,2023-01-26,2023-09-07
9923,184,2024-03-07,2024-10-15
3554,116,2024-07-28,2024-10-25
6892,190,2022-02-24,2023-09-09
8593,100,2023-12-25,2024-05-29
4634,31,2024-06-07,2024-12-20
9512,153,2023-09-22,2024-09-03
2511,100,2024-04-26,2024-09-20
7480,64,2023-11-04,2024-09-06
1172,115,2021-07-03,2023-07-11
8498,21,2022-03-23,2024-07-06
2434,71,2022-04-17,2024-06-23
7544,51,2022-06-28,2022-12-25
8930,151,2022-12-14,2023-02-06
8414,38,2024-02-03,2024-06-16
7087,42,2022-02-17,2024-04-10
9497,172,2020-12-28,2024-10-15
2961,130,2022-01-16,2024-01-25
9482,30,2020-07-30,2020-10-17
5777,164,2022-07-19,2023-01-02
8289,130,2022-01-04,2022-02-05
4885,24,2021-09-04,2023-02-18
4765,23,2020-12-31,2023-10-21
4010,145,2023-03-16,2024-10-18
459,37,2022-09-09,2024-11-26
1239,35,2020-02-17,2021-07-16
8831,129,2022-04-12,2023-02-13
9025,20,2024-08-28,2024-10-07
4590,184,2020-06-14,2022-02-23
4967,150,2024-06-09,2024-08-10
880,110,2024-01-22,2024-06-11
9356,61,2023-03-08,2023-05-17
1729,50,2023-11-15,2024-11-25
405,169,2020-01-26,2022-07-07
6113,82,2024-01-11,2024-12-23
7110,13,2023-03-14,2024-09-19
761,39,2024-10-18,2024-10-22
5969,184,2024-07-26,2024-09-15
612,161,2020-07-15,2022-12-15
9172,64,2024-05-13,2024-12-02
1948,155,2022-04-08,2022-04-08
1185,2,2022-04-26,2023-03-31
3637,34,2021-12-27,2023-03-26
5535,82,2022-09-12,2024-11-10
3594,151,2022-02-02,2022-07-26
7164,4,2022-11-17,2023-08-28
4012,143,2024-05-28,2024-10-03
3170,166,2020-11-27,2023-03-12
2880,62,2024-02-23,2024-04-12
470,161,2022-12-05,2024-06-28
4809,103,2020-12-28,2023-01-17
1711,32,2024-12-05,2024-12-20
9388,134,2020-01-21,2023-05-22
9184,183,2022-10-07,2024-07-15
5487,170,2023-11-14,2023-12-11
4128,144,2020-11-19,2021-11-29
7681,84,2021-06-13,2023-05-28
7742,61,2020-03-18,2021-12-18
1306,108,2021-08-24,2023-03-02
6825,36,2021-05-30,2022-09-21
3702,76,2020-05-20,2022-11-22
3608,78,2024-01-26,2024-03-07
319,42,2024-03-25,2024-11-26
9395,133,2020-04-06,2024-10-03
6056,99,2020-04-13,2020-10-03
596,152,2024-07-03,2024-12-03
5257,193,2023-09-06,2024-10-08
8478,115,2023-05-28,2024-12-10
9161,51,2023-03-31,2023-10-04
6663,154,2021-06-13,2024-01-25
1405,23,2023-07-24,2024-02-22
1518,149,2023-04-07,2024-10-07
7369,36,2024-09-13,2024-09-18
5986,130,2024-03-08,2024-09-10
1567,169,2021-05-11,2021-12-24
746,148,2020-03-13,2020-05-25
2030,131,2024-11-27,2024-12-07
3041,177,2023-09-09,2024-10-04
745,6,2021-12-16,2024-10-16
5140,151,2020-09-09,2021-03-10
9516,147,2024-12-01,2024-12-18
1380,164,2020-07-26,2023-09-02
9503,115,2021-09-30,2024-02-21
6820,40,2024-12-21,2024-12-22
7626,52,2022-07-27,2024-04-07
108,12,2022-06-10,2024-09-20
2274,198,2020-11-08,2020-11-16
4935,137,2023-03-09,2023-08-01
5306,92,2022-01-05,2023-04-21
7840,111,2023-10-04,2024-12-09
848,165,2022-02-28,2023-04-03
4306,108,2020-02-02,2024-11-04
5711,136,2020-10-29,2024-03-10
8543,151,2022-12-18,2024-12-18
1356,138,2023-03-29,2024-06-19
5099,3,2022-06-06,2023-01-10
4979,67,2023-09-26,2024-01-15
511,34,2020-01-31,2024-12-26
322,29,2021-01-11,2024-10-25
7833,152,2024-07-01,2024-11-17
4052,115,2020-10-31,2022-11-26
6465,142,2024-10-17,2024-12-19
5489,27,2022-01-02,2023-02-05
9726,196,2021-07-06,2022-12-10
8851,188,2023-10-20,2024-06-19
8585,109,2022-12-25,2023-06-15
8915,161,2021-01-18,2021-08-03
7268,155,2022-12-11,2023-08-08
358,120,2020-11-01,2024-11-03
8104,82,2023-01-26,2024-07-03
6554,38,2024-09-23,2024-11-30
4342,112,2022-04-18,2023-08-16
1585,89,2023-05-16,2024-11-03
3901,162,2020-09-07,2022-03-27
7678,76,2021-07-03,2023-04-28
8121,21,2022-10-13,2024-01-15
5807,142,2022-01-15,2024-11-08
8765,35,2022-12-27,2023-03-11
2208,157,2024-12-02,2024-12-07
9105,153,2022-12-01,2024-08-22
4074,131,2023-04-23,2024-07-16
5753,183,2023-02-15,2024-08-09
3486,143,2021-11-16,2024-04-02
5068,58,2021-06-14,2021-10-25
6574,165,2023-01-21,2024-07-21
1341,143,2023-05-25,2023-07-08
1166,175,2023-02-20,2023-03-10
1395,6,2021-03-14,2024-10-22
8926,54,2022-06-13,2024-08-08
9372,181,2020-05-11,2021-03-23
5047,105,2020-08-21,2023-06-07
7564,51,2023-04-08,2023-04-26
4484,70,2024-05-27,2024-06-24
1097,142,2021-12-03,2024-08-21
7317,68,2023-12-18,2024-06-27
5674,191,2024-05-02,2024-07-25
225,184,2022-01-20,2024-03-14
7027,118,2020-06-15,2024-07-18
6549,49,2024-02-09,2024-08-20
5500,97,2023-06-05,2023-11-21
6606,31,2020-12-26,2021-10-20
4337,186,2024-09-14,2024-10-11
283,122,2021-10-19,2023-04-22
7229,146,2023-08-24,2023-10-23
9821,47,2023-10-03,2024-04-24
8404,120,2024-05-29,2024-07-16
6677,183,2024-08-10,2024-11-17
7508,66,2023-05-31,2024-02-28
4399,173,2022-10-19,2024-07-01
7315,106,2020-10-24,2022-12-26
354,148,2024-05-21,2024-06-06
4840,156,2021-09-10,2022-03-08
5943,106,2020-01-28,2024-09-28
2360,134,2021-01-13,2023-10-24
6664,70,2022-02-20,2022-04-07
2974,73,2022-07-10,2024-11-16
4529,166,2024-04-09,2024-10-14
824,182,2023-05-30,2023-11-07
8307,184,2023-01-31,2024-08-23
7559,7,2021-10-11,2022-07-14
5253,127,2021-12-17,2021-12-30
3581,56,2022-09-17,2024-02-19
8244,101,2021-11-01,2021-12-17
9665,14,2020-03-31,2023-09-17
1134,72,2022-03-17,2023-04-17
5637,144,2022-04-05,2023-03-08
8679,112,2024-06-09,2024-06-25
2916,81,2022-05-18,2022-07-29
2117,108,2020-06-04,2023-06-07
2069,190,2023-12-24,2024-12-11
6925,129,2020-08-28,2022-10-03
2282,116,2024-03-27,2024-06-07
195,75,2021-12-04,2023-02-09
8259,161,2020-06-04,2022-12-20
3801,60,2022-10-02,2024-09-20
2411,99,2022-01-26,2024-04-05
8116,141,2022-02-03,2022-04-04
2428,46,2022-05-13,2023-03-11
3613,166,2024-07-31,2024-12-22
7847,113,2022-04-23,2023-03-28
7461,134,2024-10-20,2024-10-28
614,38,2022-06-24,2024-02-12
6728,68,2021-03-20,2024-01-15
929,128,2024-05-23,2024-06-21
7001,13,2021-07-07,2024-02-02
4412,36,2021-12-08,2022-06-03
5397,54,2023-02-06,2023-07-28
5182,9,2021-12-08,2024-05-12
5719,166,2024-06-21,2024-07-17
8149,100,2022-12-12,2024-08-31
5162,36,2022-04-07,2024-09-25
9860,192,2023-03-24,2024-01-18
9394,10,2021-09-10,2022-09-09
2995,112,2021-05-28,2024-02-19
6916,108,2023-07-11,2024-10-05
5418,4,2021-04-27,2024-12-26
9378,92,2020-03-08,2022-10-20
3044,156,2020-04-17,2022-12-02
7578,43,2022-07-05,2024-08-22
9750,182,2024-02-23,2024-08-16
7636,10,2022-02-07,2024-06-12
4546,29,2024-01-01,2024-10-15
1348,171,2023-06-10,2023-11-05
7529,71,2022-10-12,2024-08-14
6081,109,2024-02-11,2024-12-13
6250,57,2024-12-28,2024-12-28
3186,27,2021-10-09,2022-07-22
4877,179,2020-01-07,2022-01-27
31,102,2024-08-07,2024-11-04
1554,101,2024-11-09,2024-11-26
3046,131,2021-10-31,2022-11-18
9003,200,2023-12-28,2024-05-22
8400,85,2021-04-07,2023-03-15
6640,11,2023-04-25,2024-02-26
7899,52,2021-05-19,2022-05-30
3839,119,2023-07-25,2023-08-12
2043,73,2023-08-07,2024-12-07
8995,77,2021-09-09,2021-11-12
191,22,2020-01-11,2020-12-26
7086,173,2024-02-28,2024-03-15
5699,11,2020-02-12,2020-10-11
219,66,2021-06-01,2023-08-26
5956,180,2022-05-05,2023-12-20
1513,83,2023-02-12,2024-04-27
9624,11,2024-03-17,2024-11-06
5166,42,2020-10-13,2023-03-16
8055,105,2023-10-20,2024-07-18
3519,93,2022-01-28,2023-03-16
1397,69,2024-12-28,2024-12-28
2326,82,2023-05-27,2023-11-24
4009,16,2023-01-02,2024-11-29
5199,156,2020-05-04,2022-04-26
9850,163,2023-02-13,2023-09-07
7554,176,2020-09-10,2021-12-15
7270,6,2024-11-23,2024-12-29
5285,30,2022-12-11,2023-02-17
8539,190,2024-08-30,2024-09-02
6661,76,2023-12-02,2024-02-09
5631,61,2020-09-10,2021-06-12
342,173,2024-01-19,2024-10-05
1426,113,2021-02-04,2024-01-30
2515,17,2024-12-27,2024-12-31
7570,186,2020-02-26,2022-05-07
625,177,2024-06-05,2024-08-28
8436,173,2022-08-16,2022-10-14
2797,121,2023-01-12,2023-10-09
632,74,2023-03-08,2024-07-07
7062,149,2022-11-25,2023-01-21
7620,88,2022-01-24,2023-09-24
153,172,2021-01-09,2022-02-22
1147,57,2024-04-16,2024-10-24
6031,87,2024-12-30,2024-12-31
9721,117,2021-04-29,2022-02-23
4802,14,2020-04-10,2021-07-03
1393,170,2022-08-28,2024-09-01
4743,123,2023-08-29,2024-10-17
8326,46,2023-03-05,2024-04-17
1603,153,2020-11-16,2022-11-24
4731,132,2021-01-29,2023-02-01
3285,154,2024-06-16,2024-08-06
1854,184,2024-10-26,2024-11-18
466,51,2020-09-05,2020-10-16
966,94,2020-11-24,2023-09-30
3923,3,2022-04-16,2023-09-11
3838,130,2022-08-06,2024-01-27
4011,24,2023-03-19,2023-07-19
3238,156,2022-08-06,2023-04-24
9186,118,2022-12-21,2024-03-26
4529,183,2023-10-24,2024-03-07
1324,139,2020-10-26,2022-03-24
3200,190,2021-04-25,2023-07-21
454,79,2023-12-24,2024-12-15
4523,46,2021-07-17,2023-11-28
4617,199,2020-03-08,2024-06-15
7572,200,2024-05-26,2024-10-31
1574,162,2020-06-04,2022-04-19
6187,29,2021-12-03,2023-08-19
1535,26,2023-10-02,2024-07-26
9000,51,2023-04-07,2024-05-05
5934,155,2023-02-01,2023-04-20
5324,84,2024-02-09,2024-11-19
9589,46,2023-10-22,2024-01-19
9186,50,2022-06-22,2024-05-08
3451,29,2021-08-19,2024-02-09
3623,67,2021-11-17,2024-10-10
716,127,2020-06-14,2021-11-06
5295,200,2024-09-03,2024-09-03
5950,172,2023-03-10,2024-03-06
8684,121,2022-02-23,2023-02-01
8190,42,2022-04-15,2023-09-14
7082,27,2023-12-19,2024-06-06
6189,193,2024-04-21,2024-06-23
818,45,2022-04-04,2023-01-30
8970,44,2021-05-13,2023-09-16
6697,156,2020-09-29,2022-11-11
9267,39,2021-05-17,2021-06-03
9876,194,2023-12-01,2024-11-13
1909,70,2023-06-04,2023-12-05
2727,45,2023-04-16,2023-09-23
9845,62,2022-11-24,2023-01-23
7783,38,2024-08-03,2024-08-28
8820,8,2023-07-28,2023-12-11
7199,200,2021-03-02,2022-01-12
2432,178,2020-05-21,2020-09-05
9449,164,2023-09-20,2024-05-22
9918,163,2022-10-21,2024-01-11
1800,148,2020-07-31,2020-12-18
3247,14,2024-06-15,2024-08-26
1051,86,2020-11-09,2021-12-10
9640,185,2021-05-22,2022-09-24
3910,28,2024-02-19,2024-04-26
1889,50,2020-05-13,2020-07-31
4080,124,2022-10-27,2024-07-06
8686,85,2023-07-29,2024-02-07
8836,46,2022-04-10,2022-11-13
72,18,2020-12-05,2024-02-24
4721,67,2022-06-18,2023-06-23
6905,21,2021-07-17,2024-06-22
7767,14,2022-04-22,2024-01-26
6265,79,2022-09-24,2023-10-29
3036,171,2021-07-17,2022-02-23
2474,147,2021-12-16,2023-08-31
8349,159,2023-05-28,2024-08-18
750,89,2020-01-07,2022-12-10
1922,84,2021-08-25,2023-07-20
2822,9,2023-12-25,2024-06-03
8773,57,2023-02-03,2023-05-01
4973,197,2022-09-30,2022-11-14
9100,194,2021-02-15,2024-07-18
221,20,2020-08-24,2021-03-25
6399,170,2021-06-18,2023-09-16
4352,24,2022-09-13,2024-08-27
7459,125,2022-01-17,2022-05-06
7590,136,2021-01-01,2022-12-15
6843,50,2024-08-24,2024-09-22
5053,15,2021-08-18,2022-09-14
2420,192,2023-02-21,2023-03-24
7121,194,2024-04-27,2024-09-27
4746,196,2022-05-25,2023-10-03
8249,110,2020-04-10,2021-11-26
4805,59,2023-03-02,2023-08-27
2635,132,2024-01-21,2024-07-22
6805,166,2024-12-11,2024-12-26
3547,125,2024-07-12,2024-10-31
9417,15,2023-06-06,2024-10-07
5427,111,2020-04-26,2021-02-10
7210,105,2022-08-01,2024-09-24
6777,127,2021-09-23,2024-07-25
8766,66,2024-12-21,2024-12-27
1663,79,2021-03-27,2023-06-30
273,12,2021-09-23,2024-02-04
2002,157,2021-08-10,2024-08-10
743,148,2023-04-30,2024-06-10
1996,72,2020-05-13,2021-06-18
7133,89,2021-09-22,2021-11-11
7004,124,2020-05-21,2023-02-03
3235,28,2023-07-04,2024-08-09
534,70,2021-06-26,2024-11-26
753,72,2022-11-27,2024-04-04
9157,75,2020-09-14,2022-03-04
782,77,2024-07-09,2024-09-25
556,8,2023-10-27,2024-09-09
7713,2,2022-07-19,2022-08-07
9584,18,2023-02-15,2024-10-05
9542,113,2023-12-30,2024-10-16
2222,170,2020-05-06,2022-05-25
9778,84,2024-06-21,2024-11-16
4961,170,2020-11-27,2021-05-03
7403,58,2021-05-07,2022-03-31
5559,41,2022-09-09,2024-08-08
7248,192,2022-01-30,2022-07-13
9440,188,2021-12-15,2022-08-18
6746,23,2023-05-09,2024-04-18
9485,137,2021-02-05,2023-03-30
1162,19,2022-03-05,2022-05-23
2192,109,2023-09-17,2024-06-29
2681,31,2024-09-19,2024-12-10
4780,178,2023-03-21,2024-10-22
1399,123,2022-05-16,2023-07-14
6277,103,2023-10-13,2023-11-03
8201,36,2023-07-23,2024-08-18
4517,153,2024-09-01,2024-11-08
9650,172,2021-11-20,2022-08-10
6235,23,2023-08-27,2024-08-13
7027,199,2021-01-22,2023-11-24
5987,59,2021-02-09,2022-04-11
5255,193,2024-02-29,2024-03-17
6387,172,2020-05-28,2024-03-20
4068,40,2024-09-21,2024-09-23
8802,196,2024-05-08,2024-10-19
1189,180,2021-07-14,2022-11-22
3596,142,2023-03-05,2024-09-07
7739,92,2023-04-22,2024-12-27
9738,137,2021-02-07,2022-01-01
2041,120,2020-01-02,2022-10-24
8074,146,2022-08-20,2024-01-27
4125,26,2023-07-22,2023-11-28
4765,188,2024-05-22,2024-08-20
6574,165,2022-04-08,2024-02-23
8005,74,2022-03-21,2023-06-24
2700,90,2022-08-01,2023-06-29
5155,9,2022-10-11,2023-04-03
3122,15,2024-10-28,2024-11-03
5774,196,2023-01-22,2023-07-06
7049,48,2021-03-31,2023-11-01
1156,54,2021-09-29,2022-12-12
4743,119,2023-10-31,2023-11-16
2210,107,2023-11-12,2024-01-12
5389,112,2022-08-09,2024-09-28
7698,10,2020-02-06,2024-08-05
7745,187,2024-11-05,2024-12-13
4472,160,2024-11-20,2024-12-10
7068,12,2023-09-09,2024-12-09
9430,69,2020-07-11,2022-03-29
7471,14,2023-07-29,2024-03-25
3913,19,2022-11-03,2023-11-16
7961,180,2021-06-16,2024-05-24
8540,138,2022-11-08,2024-04-25
7561,124,2024-06-30,2024-08-02
2698,142,2023-06-07,2025-01-01
7896,181,2022-03-15,2023-09-10
1797,52,2024-08-21,2024-10-21
766,144,2022-11-20,2023-10-16
1467,127,2021-10-10,2023-02-18
2850,106,2020-03-25,2020-11-05
704,33,2023-08-17,2024-12-26
3081,105,2022-07-08,2024-09-09
2539,55,2024-05-19,2024-07-01
2522,94,2020-12-08,2023-07-29
5709,11,2023-03-11,2024-05-07
5583,137,2023-01-24,2024-06-17
4914,124,2020-03-19,2020-09-01
3140,169,2022-11-26,2023-01-29
6889,109,2020-09-25,2024-06-14
1910,133,2024-07-01,2024-08-11
1381,134,2021-01-30,2021-07-01
4346,1,2021-12-15,2022-04-13
8716,114,2020-11-26,2021-06-03
6782,92,2020-08-14,2024-04-24
84,127,2021-07-04,2021-07-14
9021,188,2021-04-21,2024-06-20
6763,138,2024-05-05,2024-10-28
299,52,2021-02-04,2021-06-05
9445,92,2023-06-30,2023-07-19
7744,11,2020-11-17,2023-12-26
6895,191,2020-11-24,2024-08-18
1408,92,2024-03-26,2024-04-02
8021,74,2024-04-01,2024-11-25
8547,129,2023-06-06,2024-04-18
5335,62,2024-12-08,2024-12-22
7763,67,2023-03-03,2024-09-11
6439,194,2021-08-13,2022-12-29
474,99,2024-01-02,2024-08-11
2625,118,2023-09-06,2023-11-19
548,191,2022-07-23,2024-12-25
8550,54,2024-04-16,2024-08-27
9777,156,2020-12-17,2022-12-16
6476,45,2024-08-03,2024-12-11
8824,79,2022-07-16,2023-04-20
7000,78,2020-12-14,2022-02-14
1860,76,2022-10-26,2023-08-22
5438,23,2021-09-17,2022-10-03
8542,138,2024-12-22,2024-12-26
4597,122,2024-04-15,2024-09-21
5630,7,2024-03-02,2024-07-10
9950,175,2023-09-16,2024-02-19
119,43,2023-01-06,2023-03-26
896,137,2020-09-29,2023-08-26
7635,190,2021-08-21,2023-12-18
1929,178,2024-04-24,2024-12-07
9952,3,2023-10-25,2024-12-24
8061,11,2022-03-19,2024-10-17
9091,115,2024-05-03,2024-10-08
7100,141,2024-03-07,2024-09-27
7066,113,2021-08-31,2022-06-02
4403,192,2021-05-30,2023-06-16
5885,180,2023-08-12,2023-09-08
1528,135,2022-03-11,2022-09-16
3933,103,2024-01-04,2024-12-19
3562,186,2022-03-13,2023-07-14
8635,198,2020-03-24,2022-01-09
8944,170,2021-02-27,2024-01-10
8063,157,2022-08-24,2023-09-21
3145,2,2023-08-09,2024-11-18
3307,24,2023-05-21,2024-03-19
1986,152,2020-11-01,2023-07-27
6772,79,2020-09-16,2024-03-26
147,9,2020-09-02,2023-03-14
7596,90,2022-05-15,2024-07-25
9381,132,2020-06-30,2023-01-02
7206,144,2020-06-21,2024-02-21
7345,94,2020-09-05,2023-01-15
3355,31,2021-04-11,2022-04-22
1159,111,2020-05-10,2023-04-12
12,174,2023-09-12,2023-11-19
2114,52,2021-06-22,2021-09-30
8686,99,2020-05-03,2020-11-21
1725,137,2021-06-11,2021-08-23
9191,147,2020-01-15,2021-10-07
1318,136,2023-08-12,2023-12-02
7371,100,2024-05-16,2024-07-29
2703,127,2022-06-12,2024-09-21
9453,42,2022-09-03,2023-01-25
5384,131,2024-04-05,2024-05-29
6667,44,2021-06-04,2024-10-04
801,49,2021-08-07,2023-10-06
5109,17,2022-10-30,2023-10-29
8103,142,2021-11-10,2023-08-15
8494,69,2021-06-15,2023-07-13
6072,22,2024-09-28,2024-11-27
8015,70,2023-11-19,2024-12-06
5768,135,2021-09-27,2022-04-09
44,111,2020-10-01,2021-05-31
8343,22,2023-01-11,2024-02-04
9318,191,2023-02-11,2023-10-02
6953,102,2021-01-25,2024-10-05
5996,198,2020-06-04,2022-12-10
3659,200,2020-04-25,2023-12-16
5878,110,2024-04-05,2024-06-18
9781,118,2021-03-24,2022-05-28
9701,167,2023-01-15,2023-03-11
8322,22,2023-05-23,2024-02-12
2903,42,2023-07-03,2024-11-03
6286,156,2021-09-23,2022-09-06
4576,89,2024-12-01,2024-12-16
762,4,2021-06-13,2022-05-31
4607,183,2020-09-06,2023-05-22
9496,16,2022-06-13,2022-08-24
5983,194,2024-11-25,2024-11-30
1254,47,2020-11-11,2023-05-17
3361,154,2022-07-25,2024-08-31
