ContainerID,GoodsID,Quantity
29107,16592,362
56624,31665,470
4537,10915,390
73205,49514,383
50098,23216,451
37788,40735,246
82880,4285,179
166923,17968,154
193719,4275,223
157795,24629,320
45014,44860,113
6818,23502,481
28954,25958,175
80231,20290,32
154538,16098,223
26441,44470,326
117410,4777,482
41315,37368,452
144292,8530,431
143001,10981,253
81976,35721,467
179985,49996,216
4521,39574,42
168768,31661,470
95646,43810,399
177655,22871,104
186745,25279,375
93973,49438,442
30261,48184,251
56268,17833,58
42383,16659,334
36104,8417,184
180738,13157,374
113593,45334,222
133126,30100,234
193878,385,354
75456,26770,467
90739,47028,195
80700,7109,94
17071,38023,123
168992,11835,153
49631,32686,107
114933,63,418
140427,33478,134
151138,3269,92
36670,4605,443
130843,24913,407
82220,14225,110
15127,1153,174
97287,28678,350
14594,20358,75
183938,25922,383
74272,21235,39
78200,16134,377
49267,14408,199
38127,12672,438
157730,40435,471
100168,41989,344
146893,15937,494
121439,31809,428
39933,28402,426
191734,36082,349
115309,15244,357
166570,21414,298
16733,48743,414
14592,8270,306
194411,11021,485
189784,15466,325
199392,10409,57
179104,10094,121
76660,49458,24
80492,5639,77
112419,21262,39
88499,49361,253
152267,16860,263
39578,5985,297
50648,19179,362
31701,43056,495
110502,33330,124
123005,30503,219
173322,32908,36
118532,25613,30
110436,43507,440
2185,2794,404
12756,8502,343
68356,18155,454
125971,7565,163
132340,31412,330
117826,2119,343
122160,3104,102
18170,29668,341
199543,19802,326
95554,35803,394
196164,12506,33
2089,32144,226
91461,22439,97
142248,47174,242
97570,39964,199
32552,33748,476
36300,31978,197
141969,2753,110
145088,45079,175
13398,12663,28
95218,40879,371
93469,25031,110
99249,37467,178
189454,45909,330
167036,32132,78
68245,11868,357
134882,20967,157
197526,19404,252
182990,12610,335
165728,18200,347
96053,39156,322
8999,15462,442
13685,41256,113
62696,23961,117
148752,3598,160
138822,24856,433
131220,4133,151
150541,10048,85
190423,4809,150
33389,25846,175
191748,29633,450
160764,8522,366
43538,35691,349
86487,48823,27
51320,31750,199
50699,12289,129
180917,19587,410
25219,30719,166
79482,7908,108
77935,40269,344
84230,43799,474
111059,13183,82
185555,28037,409
186475,10141,103
191728,45576,343
198323,39556,261
65051,43164,56
196527,10419,491
179238,44245,88
184486,6685,163
95312,28335,488
31505,12818,139
151759,18385,290
112438,20641,458
43254,10634,476
134960,32034,444
71642,34879,348
41493,16460,362
48244,934,400
186807,44183,53
49250,11766,407
182477,16003,131
111996,31379,134
116406,3587,423
38367,9930,172
135882,33415,463
173662,20083,388
43609,41806,140
21917,13418,185
29422,7573,102
113977,4909,144
173552,9314,433
163871,27787,114
115789,39755,321
164687,5602,126
81966,43144,205
161180,5098,20
44899,26955,499
105404,21966,384
16995,17751,281
44940,20905,480
183917,3631,266
12651,38562,217
118009,42730,45
148123,44050,64
69666,49180,188
159851,15427,125
140539,15525,388
184412,26594,97
110051,22031,282
158138,33525,278
197223,45827,136
172825,42615,384
37443,26787,112
83041,10361,60
78307,24690,384
174464,39614,465
21276,15307,339
18711,877,37
98923,43351,141
85598,14879,250
193668,28793,58
158850,37936,95
13103,7893,374
161814,38744,494
107355,24184,193
65293,27796,91
156552,685,134
188909,25512,146
167183,2200,344
122477,6835,234
114630,12530,413
17491,22852,275
70156,33221,495
62686,15244,19
70043,6608,105
10127,18275,118
99032,2862,461
54430,48449,398
125025,13926,156
92584,28832,164
47238,25554,326
57213,8123,231
135939,16147,95
158205,42582,29
24378,40347,175
89657,40742,422
120687,43687,302
21759,20791,407
105467,37747,268
983,8736,429
194278,42359,60
174384,24568,14
186593,6807,143
148687,31847,155
121023,22596,257
147198,9429,392
57562,37446,330
99851,44552,44
90765,24535,12
38902,34779,367
65285,21811,113
91545,18977,223
163318,14215,207
182305,47288,316
104747,39480,324
5644,25597,420
60404,34009,263
107606,38492,317
134505,1394,51
170646,33321,234
134899,19526,105
139516,18720,409
108356,34671,159
184647,49202,79
175589,38310,255
44369,18379,203
136390,9812,487
140465,15727,169
4394,22585,386
279,6461,39
178824,17529,58
37067,33770,269
89377,45012,115
169485,31196,291
186892,31619,319
197881,46185,475
96515,27814,155
40953,41454,261
177017,40040,83
23416,4396,189
137803,40849,44
164232,15284,392
166563,16537,61
52035,43879,281
83540,11653,256
52321,13110,231
135101,23013,317
108269,42873,397
124187,40566,344
11596,13728,482
145153,40292,352
46274,21947,343
111711,38586,492
3071,12541,117
161683,3754,267
155968,41187,95
100837,39020,148
167657,4465,145
11040,5646,112
42765,38322,271
28523,10672,372
19109,34282,173
198378,34394,319
189765,3521,35
119971,23478,139
63825,38571,350
191579,38137,254
164402,25725,442
147747,34132,277
19287,24608,213
112288,15192,116
127786,40192,481
33231,6035,293
148803,15492,175
69082,248,371
37801,19321,312
154819,37944,230
189825,12730,388
165219,43985,356
184181,45612,50
199270,45804,461
65478,42639,85
158105,5506,87
172402,9375,346
68404,40155,397
139620,12395,290
57057,43238,56
193887,34277,426
114238,13266,485
175679,12083,353
95438,8604,436
91434,11350,125
48100,40548,163
146673,39968,22
41853,49267,448
192637,9916,290
64356,19483,335
25162,14962,377
194883,6566,114
175061,45958,181
8164,30185,27
191927,44510,273
17136,27029,352
192396,30182,352
2379,16704,249
36405,17406,345
2428,19370,136
96676,29825,144
85955,49893,58
164091,8557,499
40933,23192,43
42146,39715,225
99573,29478,102
105126,23725,363
131834,7839,12
82621,25817,446
52902,5905,46
156475,1525,55
151637,28366,198
199543,680,231
34034,36862,396
54405,19622,198
48236,9,389
33512,37639,346
154473,3686,430
177238,43672,163
156043,29277,247
167248,30384,382
25763,28483,373
105025,38240,302
11120,7998,133
42216,46520,356
64512,1609,81
120575,16223,176
179995,31345,139
191624,21228,352
22440,19256,382
176996,6513,397
73426,34501,481
6475,19070,95
21699,837,119
9439,10017,431
9170,16364,45
31429,38554,389
99249,1902,333
58547,36635,175
6289,40286,467
117257,39047,475
8640,13755,418
103398,5605,451
96296,38309,136
123039,28483,20
187440,20386,350
49687,29122,268
180123,44094,143
111901,1260,105
78502,38433,370
15337,15699,292
165014,25875,256
92635,29364,184
82728,24485,164
84936,28308,149
56007,33054,213
149171,10237,432
199143,46405,11
73908,22404,184
140557,27357,296
4077,45002,428
1701,25715,268
46674,10299,81
105105,47371,10
93554,8864,180
18019,16341,194
176569,25657,65
124398,30830,57
186150,9553,429
140004,28195,71
126242,35346,94
6008,3435,116
7663,38850,363
3080,31783,464
84035,32328,287
92485,34434,496
100239,23101,20
70818,11300,291
91510,25687,314
98863,17366,113
79273,41463,15
97894,44250,84
181004,22187,208
45107,25552,392
27089,9166,418
120275,37253,464
134382,8549,91
97808,24219,397
18765,12865,324
77011,49134,407
199191,44297,245
38361,31056,436
56767,26371,237
118556,39022,24
29310,45804,210
35344,14698,286
75175,46195,337
82884,16414,101
28113,23965,448
135551,24415,68
199861,30269,404
8674,37332,123
1644,35545,217
78989,48932,224
130697,21509,224
30109,42633,138
73751,27749,61
77890,16723,499
190469,43433,115
137179,48733,449
84085,25915,288
52754,26870,28
199713,21758,95
140856,4110,320
191554,20524,462
77499,42121,215
184952,11764,378
176388,35628,453
19202,9960,376
78860,10302,74
124357,38959,257
29917,41909,352
91617,19297,456
191344,32522,125
43776,31021,48
125284,43572,60
101920,21312,234
102124,34845,465
79299,47800,188
21052,35840,396
147508,30251,305
106708,24502,190
75674,31519,346
150387,8454,448
46959,3592,277
35867,16044,398
35632,33797,338
193535,41715,191
100604,30450,316
103752,21993,191
48181,7101,448
98381,36385,464
24198,2072,256
140826,33960,174
38205,40795,221
34591,19947,370
112910,9701,112
71783,4152,414
61107,5411,127
165096,14298,498
17092,27056,214
31544,35850,96
5964,33278,221
178247,33458,249
121327,25619,191
143465,46917,311
136378,15696,65
70595,13903,11
30187,26393,304
89296,5810,486
197027,45830,71
149008,27773,99
154887,49272,155
123137,3428,289
172591,36339,270
126786,4269,147
18738,7682,425
81638,12636,230
122490,29825,493
63727,19839,135
9652,45696,145
23893,14120,23
8127,4794,246
32859,29508,433
4317,19770,151
7915,26568,272
162938,10306,158
164,44412,320
115394,46133,77
190222,20633,167
119461,17249,269
191185,25861,467
55214,46568,84
175564,19928,262
181980,28141,127
190140,17499,249
151905,25257,354
135214,34731,489
6733,12968,399
132063,19581,72
129476,9756,337
181086,595,352
67324,36708,270
77670,23907,27
71451,49991,126
41078,36099,56
121066,32786,312
132602,2366,198
100384,45698,181
1334,14099,101
186595,40676,468
158950,37851,170
155248,39618,227
33172,3553,320
77213,47596,447
129024,6289,492
106392,44058,336
15958,5846,371
15554,29302,223
173995,41082,223
188333,32388,80
181133,1770,482
153992,10115,213
22789,36698,292
71170,32354,393
173171,3907,450
140088,25165,282
158005,45606,235
107888,19108,412
121422,33384,413
27785,5438,293
91659,43425,269
114502,28885,232
74802,34138,359
998,2315,245
106298,39255,76
39149,22046,31
65478,392,104
143450,47905,24
9949,7601,344
113357,10868,77
154051,42482,466
52611,4431,71
68221,12412,302
69182,11193,84
19790,37517,211
43877,18991,55
65715,41521,121
98681,1338,215
165214,5722,463
116919,46319,383
50021,20675,236
62662,29806,403
115187,46815,129
143,39484,264
7565,21474,60
2617,37220,415
166673,12773,396
140549,1835,228
92504,16443,460
180634,12911,268
38723,2040,90
87096,1741,284
75517,45261,110
61994,21619,484
127258,33825,397
103530,19525,232
33325,20768,349
20816,23663,425
104117,22953,459
174599,22942,311
20451,11033,490
89903,44923,396
80135,47140,345
81153,45535,20
149762,28989,188
96187,34893,440
40396,36266,439
194714,41494,136
127607,2725,242
77343,9566,440
167262,22192,241
103668,20078,430
138668,25463,42
185139,38831,29
78664,38529,438
59413,7127,182
147700,22302,119
110435,2580,408
74721,28577,363
103524,38283,222
187470,32183,278
10655,39175,476
115122,28417,157
188974,43155,67
11515,49892,121
49801,41427,81
145498,16481,191
52750,40814,300
110387,43286,189
38884,26074,74
85507,42511,357
162038,31939,481
80874,45767,104
148970,13247,329
74036,25621,317
132755,24720,59
148394,16924,480
198294,14733,290
186530,19875,111
42129,42453,282
141076,12539,14
37938,5149,80
72758,9476,483
34092,10413,428
159612,45538,109
118304,28987,21
55982,19818,465
169138,32873,247
53171,13639,495
191506,43356,333
76771,25788,249
103367,28672,274
63610,48791,30
114444,26201,128
36873,28486,81
86992,22607,111
163012,19448,234
54528,33201,289
51536,16478,335
94279,37430,228
58720,44107,228
199832,37631,109
177715,43918,48
185573,14697,31
30897,12703,376
128753,5206,478
15770,20747,81
130605,44040,72
19138,47042,493
128006,19682,379
111979,48246,336
77221,18545,109
93044,23058,245
170388,29717,384
37103,12662,214
56945,48875,249
44423,11000,195
47831,18099,235
173265,23295,432
120245,2109,75
70361,30758,277
118407,33532,480
134103,40361,138
192034,12435,48
36548,14553,175
87142,23647,301
183934,2989,301
35110,44907,470
35654,36786,395
186680,38047,403
175319,7536,145
117385,10215,487
73160,1392,418
186438,45202,221
112639,38181,133
104580,41391,493
18522,38983,489
137301,6297,288
192944,32222,117
30494,26667,380
19985,27297,47
130703,43493,18
172936,23295,413
10619,25507,366
29704,27158,21
152720,23218,192
171966,9977,265
66072,15388,359
48430,3437,319
102775,2186,435
91247,46643,148
125858,46855,370
149295,6123,333
65423,8126,112
127364,30603,49
177795,45818,268
120042,22772,294
183589,19940,183
51247,21044,422
60480,19794,281
39603,20814,169
197151,43610,317
150693,21760,471
171769,29253,388
162847,17666,214
183600,33510,31
102817,10532,380
110030,48257,349
158320,4748,217
101545,44966,407
85250,39276,234
134681,14169,332
185512,22731,56
70823,10763,303
62896,37618,126
83585,7718,153
178990,1789,96
188422,41206,493
61722,9158,453
111190,21527,186
199012,18393,416
10060,2323,21
62334,32862,262
50358,27374,53
90288,26483,379
71808,2220,281
32317,47049,236
59827,742,346
2825,14993,419
169843,1184,293
113035,17086,84
5402,21667,10
36500,30163,106
42495,32143,383
37609,19413,199
45380,46806,401
100169,32671,479
4995,7726,441
60648,9208,485
160679,35698,294
111757,36407,45
66043,38379,462
97486,16659,187
41324,36081,272
11452,41305,114
21366,3842,165
154529,5341,44
52200,1259,87
129437,798,78
109011,1138,140
53224,5959,228
183807,31730,57
40667,30199,216
66116,42106,308
172017,1698,256
136939,32272,282
161084,47115,98
43368,47705,325
111442,24830,142
49436,2591,323
53589,39673,11
89119,17764,177
145332,13978,33
41371,14101,439
149248,18374,153
72528,11771,51
63300,8378,335
112541,1930,146
60719,19166,439
30585,2043,340
124065,8490,36
51710,42714,357
127425,31331,336
164311,32623,314
9464,370,434
19033,47541,496
61052,38784,19
173149,8094,379
198183,47471,349
128623,28836,250
112114,8374,38
45466,28944,185
74571,19752,40
73217,27184,457
118107,29216,270
194956,32547,195
182987,10245,66
177353,38477,135
193298,22307,181
136355,28313,452
157838,33128,240
183450,15641,172
62936,46187,103
22566,8917,382
9025,26805,365
47149,7933,455
76938,29614,354
20820,40027,220
97384,34163,133
180138,6384,240
28646,2819,81
184442,15304,153
154474,17869,241
187628,10139,306
10331,34432,285
54826,2720,244
80172,37816,99
102481,371,252
8674,29179,467
8260,24980,120
71526,22303,56
106656,24237,223
186099,5483,333
75603,36882,362
119361,38145,262
130184,5167,72
93554,15313,109
99017,1085,77
128170,24243,296
21479,36741,389
184447,1369,436
192840,29243,284
126155,44672,320
173063,29585,471
18270,39647,22
180526,5948,49
150687,16857,120
158745,191,381
137176,30149,286
6602,14425,82
61003,20219,25
140300,18022,498
172628,10087,443
3746,39286,326
11319,39422,431
142228,10542,63
193442,34957,63
164031,37264,326
75523,3443,488
79746,35778,92
93152,3579,431
124465,34943,46
153739,33107,97
2301,29260,325
49665,30439,179
176539,10700,120
46763,11526,261
34575,42051,250
16832,10596,480
194556,25627,397
125955,15361,332
150102,38869,165
153551,23666,97
117775,45771,299
90447,30361,148
38110,17254,430
113052,35552,168
66063,20352,363
34811,39166,372
104917,40265,57
86547,13446,296
70541,38421,147
113560,30631,133
179464,14890,19
23603,16237,143
4162,35186,354
53439,17398,18
125450,19147,371
21538,3264,489
191007,5601,102
34203,17015,377
91277,15042,458
109875,23474,302
74462,20674,198
154583,48673,387
149805,235,362
153482,39938,488
176934,11696,238
141868,23088,137
48033,16785,254
46395,22816,29
120752,2814,47
91882,24459,362
105035,13286,362
199225,23875,385
182116,38548,468
131618,25351,406
198867,10050,184
147224,42355,128
163880,22821,64
57048,33704,321
161310,27339,46
130424,30729,269
175116,21770,55
44817,12113,124
9557,38868,331
182532,3872,437
164883,5848,137
108818,47078,329
147773,49716,102
119635,45656,43
154903,35615,284
180947,28292,98
160613,25338,291
105818,40799,182
89440,23104,327
1433,31588,374
134694,16591,480
84516,16841,349
144307,21276,363
83014,8224,272
21198,9238,200
59316,27192,212
68300,10446,390
195725,34653,162
143725,42696,271
92396,6032,114
129092,25224,433
127616,27057,206
143391,44590,362
188050,45801,308
23104,14801,310
51192,35688,120
112832,44756,433
196880,16806,322
8876,24377,11
25630,13476,212
19168,41196,62
41426,3051,361
81350,31156,417
118439,13869,390
82328,21360,127
125489,13138,119
163960,23881,38
92776,21151,245
128983,45838,486
185607,44128,319
5474,26851,346
172514,192,409
9004,47074,380
65004,47318,243
114973,28878,338
124203,17495,149
53541,46900,367
96196,11085,11
86997,38670,383
3869,16806,283
87713,30250,49
29440,18584,36
167623,1165,163
75503,5936,73
147898,40155,248
1199,39652,206
76499,844,292
190223,48571,356
39011,48748,431
114305,43580,498
46582,40319,57
76946,40827,129
81090,4594,114
154526,42844,162
175023,18908,427
177195,5093,17
159254,10254,327
199273,2536,215
29131,44497,463
174778,49240,225
44485,14047,357
131137,38774,423
186803,4982,406
26575,3936,10
52548,1119,490
53309,18173,187
132509,6610,194
95106,3319,312
77897,24549,57
25729,27187,499
169550,27537,366
107160,26393,214
139714,28400,229
110153,42697,91
79901,31339,453
35201,26132,393
128016,34078,112
69150,24527,381
136444,46534,333
136074,19251,443
192636,38716,158
68465,10888,436
144114,5283,434
172218,35775,417
167178,10779,468
2681,46177,40
118050,23767,404
100872,9622,180
166132,10887,203
111243,41955,488
190686,40557,414
4097,2070,87
192230,43310,493
169729,15672,369
11588,448,299
173682,17295,308
36953,41120,413
9032,38356,245
139927,12929,339
53094,4050,109
9422,45350,300
59358,47816,223
86207,27317,36
124840,26954,374
115959,46041,66
193476,783,339
158134,37674,179
80101,3878,277
144242,31973,163
95559,41957,154
140748,46010,218
13757,14805,396
113528,20169,440
99984,35719,477
16774,28599,126
92521,36267,62
43737,39445,293
134289,6407,21
133130,26346,37
171701,26811,190
188083,1873,199
104073,26671,185
65202,17985,89
70189,44706,476
39651,34818,294
21901,30021,173
170941,34522,176
132779,47617,39
3512,34870,358
17542,354,276
23657,29969,65
174306,2955,334
45046,8944,195
